Date,Close,High,Low,Open,Volume,MA_10,MA_50,Returns
2020-09-23,1011.514404296875,1032.3495853551422,999.95196363165,1024.754631202086,42988708,1037.5391479492187,965.132978515625,0.008886705177609588
2020-09-24,989.0242919921876,1009.3379310241464,986.6890759494188,1001.1308828752752,29826318,1031.517578125,968.1963610839844,-0.022234099889383963
2020-09-25,998.3196411132812,1003.3527603033637,982.7216491326262,992.5610883137336,28374935,1026.1648254394531,970.8262622070313,0.00939850436066636
2020-09-28,1004.9170532226562,1014.7792199657464,1000.7454952765088,1009.791436796348,19666849,1022.251708984375,973.51375,0.0066085167892899754
2020-09-29,1017.975830078125,1026.5682927534233,1004.9170066954656,1008.8845531281476,25842539,1018.9053833007813,975.9940197753906,0.01299488033722862
2020-09-30,1013.1242065429688,1027.928640481229,1008.8845849148896,1024.7546512095244,24465159,1014.8154602050781,978.0829797363281,-0.0047659515990511325
2020-10-01,1008.9979858398438,1026.4777157574597,1003.8968628083494,1026.4777157574597,20783227,1011.4827514648438,979.6015222167969,-0.004072768843619623
2020-10-05,1003.0806274414062,1019.8348626021702,1000.269384966474,1017.4997065200467,18922799,1007.2431579589844,980.2005053710938,-0.0058645889104645965
2020-10-06,1002.2418212890624,1012.9200933518428,998.296942586189,1008.9979425426257,18412175,1005.1800415039063,980.6915710449218,-0.0008362300391380195
2020-10-07,1023.62109375,1046.9727737786616,1006.6173920088512,1013.4188487180892,53170865,1007.2816955566407,981.4152478027344,0.021331451159601444
2020-10-08,1015.3458862304688,1028.3821018510423,1007.5695886566496,1024.301155767066,21077808,1007.66484375,982.7084338378907,-0.008084248722557419
2020-10-09,1012.716064453125,1021.5806624419674,1005.3024535496828,1013.4188900706192,18545499,1010.0340209960938,983.8383850097656,-0.002590074784374341
2020-10-12,1014.348388671875,1022.8275119437076,1009.4513972409952,1013.418883808066,14226473,1011.6368957519531,985.3795971679688,0.0016118281086332509
2020-10-13,1034.1407470703125,1036.4305673579886,1009.2699549272936,1011.423767661742,23112012,1014.5592651367188,987.8435437011718,0.01951238708463121
2020-10-14,1037.22412109375,1044.7057362892783,1028.6088696874467,1033.324638008591,26742011,1016.4840942382813,989.0850402832032,0.0029815806331707773
2020-10-15,1000.49609375,1038.3575863716285,995.2816312959982,1038.3575863716285,20036197,1015.2212829589844,989.8109826660157,-0.035409924043243834
2020-10-16,986.57568359375,1012.2851869024872,985.147364528142,1004.3502142447804,21583600,1012.979052734375,990.1891430664062,-0.01391350775201361
2020-10-19,986.757080078125,1010.5622392043456,977.2123844835456,993.03711473914,31200385,1011.3466979980469,990.4589343261719,0.00018386474285914112
2020-10-20,977.552490234375,994.374789553876,975.8974318290544,988.0267509433464,18482288,1008.8777648925782,990.785859375,-0.00932812140858541
2020-10-21,963.360107421875,993.9213889927784,951.1854522370076,983.0390454596968,34082321,1002.8516662597656,990.7024291992187,-0.014518282091529722
2020-10-22,955.3569946289062,966.9421636132012,948.124786973838,964.629675395071,30802210,996.8527770996094,990.5151635742187,-0.008307498651139444
2020-10-23,958.1229858398438,968.075764596618,950.573367065108,954.9262685377892,23422125,991.3934692382812,990.4335473632813,0.0028952435858931036
2020-10-26,920.057373046875,953.0898169372152,915.2509933655792,953.0898169372152,37324416,981.9643676757812,989.6654357910156,-0.03972935975395919
2020-10-27,922.5059204101562,934.0003573150688,909.129685940206,922.6872638083933,36478896,970.8008850097656,989.1498828125,0.0026612985613849727
2020-10-28,912.0543823242188,933.0255722059666,910.2179804673768,925.8159723353804,29924017,958.2839111328125,988.1786340332031,-0.011329507870573519
2020-10-29,919.0598754882812,925.906728755729,902.7817254651688,905.5022964499228,30655304,950.1402893066406,987.2296032714844,0.007681003786430107
2020-10-30,931.5745239257812,936.3809035347286,916.7473024873174,922.0524364064572,34021563,944.6401733398437,986.8437341308594,0.013616793389931381
2020-11-02,851.2944946289062,919.105110257612,842.9967150587656,919.105110257612,99366895,931.0939147949218,984.9901062011719,-0.08617671183037945
2020-11-03,839.0292358398438,865.6003029117848,832.0917710410919,856.9851117444604,88691623,917.2415893554687,982.7651196289063,-0.01440777412099814
2020-11-04,867.5046997070312,874.6689636295238,832.9532636853438,832.9532636853438,80180117,907.6560485839843,981.2334289550781,0.03393858360452051
2020-11-05,886.4580688476562,889.1559715685411,876.029144746573,886.4354009237527,37205373,900.7661560058593,979.5802160644531,0.02184814577606997
2020-11-06,920.080078125,924.9997976298748,896.9550756882459,902.3282736472202,66674086,896.961865234375,978.8415759277344,0.037928482416602405
2020-11-09,929.8513793945312,938.1491583754546,923.1859307154128,935.0205053076456,35838510,897.9412658691406,978.2480334472656,0.01062005525589016
2020-11-10,945.2001953125,947.67141910978,925.5439844404845,941.776798653631,36934242,900.210693359375,978.2829479980469,0.016506741032059402
2020-11-11,905.5928955078124,949.938492845278,896.9323689240059,947.2179220787752,56724780,899.5645446777344,977.4663159179687,-0.04190360941640803
2020-11-12,897.7938232421875,910.6939707303044,890.9923666961812,898.2473016530297,40046527,897.437939453125,976.12234375,-0.008612117325911162
2020-11-13,905.2301635742188,923.4807818666762,898.5874420075651,898.7007816340105,45388670,894.8035034179687,975.0731042480469,0.008282904314463435
2020-11-14,907.9053955078124,913.8000155522184,904.7540741586882,913.6186721505104,5226220,900.4645935058594,974.3934094238281,0.0029553057788427317
2020-11-17,903.8018188476562,945.4041769988106,900.0610116001939,945.4041769988106,46542562,906.9418518066407,973.5826733398437,-0.004519828476028498
2020-11-18,901.0586547851562,909.80991365708,888.7706596628595,903.8018936710494,30402290,910.2972473144531,972.4953454589844,-0.0030351389046744393
2020-11-19,894.6879272460938,911.6008986042737,892.4434427638029,901.0586339089176,27796343,911.1202331542969,970.7886315917968,-0.0070702695160078655
2020-11-20,861.292724609375,899.5169641211087,859.2522514859126,895.5267495451352,57471248,905.2414978027343,967.0296862792969,-0.03732609060626457
2020-11-23,884.50830078125,893.2594984083482,873.4218872864003,884.6443083205546,45327567,900.7071899414062,963.6829089355468,0.02695433910974243
2020-11-24,890.5617065429688,895.0733434410346,876.0292271989675,890.5390386169317,30936268,895.2433410644531,960.6131787109375,0.00684380887818925
2020-11-25,883.193359375,903.6657931642696,880.654192057057,897.7938413094128,32637879,893.0033874511719,957.2482641601563,-0.008273819897973822
2020-11-26,885.3698120117188,890.9923565552566,875.1449593853476,885.5738832910803,25838637,891.760986328125,953.8751916503907,0.00246429914085744
2020-11-27,875.0316162109375,886.956863707273,871.2228051404243,879.8833317328676,47336811,888.7411315917968,950.5293225097656,-0.011676697873051478
2020-12-01,886.4127807617188,891.5592393178523,875.1450229329691,879.8153351253683,19750687,886.5918701171875,947.348046875,0.01300657523674853
2020-12-02,887.886474609375,889.6322047606417,877.3895457117752,888.0451500921909,22188887,885.0003356933594,944.6483166503906,0.0016625367770417565
2020-12-03,890.5617065429688,898.2927286508155,888.1131507545629,894.1665064634373,27785372,883.9506408691407,942.4074597167969,0.0030130337718803357
2020-12-04,882.7173461914062,892.806192431299,879.6566964271353,892.806192431299,18464552,882.7535827636718,939.8315185546875,-0.008808328826548362
2020-12-07,887.9090576171875,890.9923750186222,879.9286890581647,879.9286890581647,18242188,885.4152160644531,937.8092138671875,0.005881510597000927
2020-12-08,904.028564453125,913.3239128258732,884.1909519390108,889.2467387240156,43403061,887.3672424316406,935.9233923339843,0.018154457033241922
2020-12-09,919.08251953125,922.1885651259228,906.522509499852,911.374225280082,29175254,890.2193237304688,934.2067016601562,0.01665207900508281
2020-12-10,910.0365600585938,919.785327281666,907.315989197472,916.6566737897788,16065507,892.9036437988282,932.0479162597657,-0.009842380069713275
2020-12-11,909.4924926757812,924.0929759507372,895.1866924423914,912.7571538037538,26944202,895.3159118652344,929.9752819824218,-0.0005978522256044894
2020-12-14,902.9176635742188,913.6639990942832,900.6731791916262,910.4672819578382,17312747,898.1045166015625,927.8536755371093,-0.007229118606816631
2020-12-15,895.2320556640625,902.1921882018914,889.2240359631435,902.1921882018914,18551265,898.9864440917969,925.6967041015625,-0.008511969828713495
2020-12-16,896.2295532226562,904.5727289498444,891.3098338764274,901.4213476389596,18561011,899.820751953125,923.5764587402343,0.0011142335132914294
2020-12-17,900.3330078125,909.1296010388166,896.5015292020082,899.834253545871,20252358,900.7978820800781,921.1106970214844,0.004578575405250307
2020-12-18,903.031005859375,909.0843613071538,890.9924186751066,897.8392714360722,18466344,902.829248046875,918.8643994140625,0.002996666814904625
2020-12-21,879.5205688476562,916.8379694209408,841.2283275836958,911.3968279822236,44135540,901.9903991699218,916.2004895019531,-0.026035027434462066
2020-12-22,878.1603393554688,888.2265172786522,856.2822534289644,883.7375484737753,28140001,899.4035766601562,913.476728515625,-0.0015465579093502102
2020-12-23,881.40234375,884.8484079017386,870.8826879671385,875.1223093610237,19501410,895.6355590820312,910.4219604492188,0.003691813726079518
2020-12-24,904.2099609375,906.3183777688924,882.3318755488342,882.8306298588741,20776988,895.0528991699218,907.7616772460938,0.025876510709584855
2020-12-28,908.3588256835938,915.0242747672096,904.7313581616152,909.9004843884214,17221499,894.9395324707032,905.9189318847656,0.004588386464789762
2020-12-29,902.3508911132812,912.4397367118077,898.9501027379986,910.943413813905,18611939,894.8828552246093,904.2344360351562,-0.006614054270669079
2020-12-30,904.8220825195312,910.127216599158,895.7761410801606,904.7087428928894,22043630,895.8418579101562,902.5957360839843,0.0027386146903463082
2020-12-31,900.197021484375,912.2582756026694,897.1590400316046,903.9151605691492,18781189,896.2386047363282,901.0486267089843,-0.005111569583135633
2021-01-01,901.1947021484376,905.5022677403856,898.7008105101149,901.4213814086116,10015175,896.3247741699219,899.8053186035156,0.0011082914520395004
2021-01-04,902.713623046875,906.363698565092,892.3527025549105,904.6406964491767,24513534,896.2930358886719,898.752451171875,0.0016854525385205932
